DayOfWeek; HourOfDay; Event_cat; Company_cat; UserID_cat; MaterialName_cat; DeliveryStatus
5; 11; Delivery; FR01; FRHMOKH; Tork Matic Hand Towel Roll Disp. White; 0
1; 17; Sales Doc. change: delivery block; FR01; FRHMEBR; Tork Xpress Multifold HT Univ 2p Zfold; 0
5; 19; Shipping change: name carrier; FR01; PORFCUSER; Tork Conv TR Prem ES 3p 170s; 0
5; 8; Delivery; DE27; DEHGOMA; Tork Reflexe Wiping Paper M4; 0
3; 11; Delivery change: country of origin; DE27; PORFCUSER; Tork Bin Metal 20 Ltr; 2
6; 1; Invoice; FR01; HYB_BATCHMAN; Tork LunchNap 29x29 2P 4F White 300/10; 0
3; 13; Sales Doc. change: delivery block; FR01; FRHANGB; Tork Matic Soft HTR Adv 2p 150m; 0
4; 7; Delivery change: goods movement date; DE27; PORFCUSER; Tork Xpress XSoft Multifold HT Prem 2p M; 0
5; 16; Shipping change: name carrier; FR01; PORFCUSER; Tork Basic Paper Cfeed M2 2 ply; 0
2; 10; Delivery; FR01; FRBERHU; Industrial roll neutral chamois; 0
5; 17; Shipment; DE27; PORFCUSER; Tork Reflexe Wiping Paper M4; 2
4; 6; Delivery change: billing date; FR01; PORFCUSER; Tork PeakServe Continuous Hand Towel; 0
2; 10; Shipment; DE13; DEXFRGA; TENA Comfort Mini Super 6x30p Neu; 0
3; 15; Delivery; FR01; FRHSECF; TENA Comfort Mini Super 6x30p; 0
3; 20; Delivery change: goods movement date; DE27; PORFCUSER; Tork Xpress Multifold HT Univ 2p Zfold; 0
3; 10; Sales Doc. change: stat.req.date; FR01; FRHMONA; HTR for Elec D. 2p 24,7cm x 143m; 0
4; 9; Shipping change: name carrier; FR01; PORFCUSER; ECO+ HHT Compact 105/3 R 2Ply White; 0
5; 10; Order; DE13; PORFCUSER; TENA Lady Maxi Night 6x12p B2; 2
4; 17; Sales Doc. change: delivery block; FR01; FRHMEBR; Centerfeed roll Argos; 0
2; 13; Delivery; FR01; FRBISMA; DEMAKUP FRAICHEUR PSS WIPES 6-75 (3x25); 0
2; 13; Order; FR01; FRHANGB; Tork Matic HTR Univ 150m; 0
5; 11; Delivery change: stat. goods mov. date; DE27; HYB_BATCHMAN; Tork Xpress XSoft Multifold HT Prem 2p M; 2
2; 14; Delivery; FR01; FRHJEBU; LOTUS Confort BRT 4/24-R 2 Ply Pink; 2
2; 1; Invoice; FR01; HYB_BATCHMAN; Tork Mild Foam Soap, 1000ml; 0
2; 7; Delivery change: stat. goods mov. date; DE13; DEDSTWA; TENA Wash Mousse, 15x400ml, Central; 0
4; 8; Order; FR01; PORFCUSER; Tork Soft Singlefold HT Adv 2p V fold; 0
5; 16; Delivery change: country of origin; FR01; PORFCUSER; Tork Heavy-Duty Cleaning Cloth Folded W4; 0
1; 18; Shipping change: date ship. compl.; DE27; PORFCUSER; Tork Fastfold Counter NapDisp (N2); 0
2; 13; Order; FR01; FRHANGB; Tork Jumbo Toilet Roll Dispenser White; 0
1; 11; Delivery change: country of origin; DE27; DEHMIBI; Tork Singlefold HT Univ 1p V fold; 2
5; 7; Shipping change: itinerary date; DE13; PORFCUSER; ZEWA Samtig-STD Toipa 7/8-R 3-p PEFC; 0
5; 7; Delivery change: stat. goods mov. date; FR01; PORFCUSER; Tork LunchNap 29x39 2P 4F White 300/8; 0
3; 9; Shipping change: date ship. compl.; FR01; PORFCUSER; Tork Conv TR Prem ES 4p 153s; 0
4; 14; Delivery change: billing date; FR01; PORFCUSER; Tork Reflexe Wiping Paper Plus M4; 0
5; 9; Sales Doc. change: net price; DE27; DELIRHA; Tork Reflexe Wiping Paper M4; 2
5; 1; Invoice; DE13; HYB_BATCHMAN; TENA Comfort Original Super 2x36p,INT; 0
4; 4; Delivery change: billing date; DE27; PORFCUSER; Tork Wiping Paper Cfeed M1  C&C; 0
3; 10; Delivery; FR01; FRHMOKH; Tork Xpress Soft Multifold HT Adv 2p Z; 0
3; 10; Sales Doc. change: req. delivery date; FR01; FRHMEBR; Tork Ind Heavy Cleaning Cloth Folded W4; 0
3; 7; Sales Doc. change: net price; DE27; DELTAHK; Tork Soft Singlefold HT Adv 2p V fold; 0
6; 3; Shipping change: date ship. compl.; FR01; PORFCUSER; Tork Ind. Heavy Wiping Paper Blue W1/W2; 0
1; 9; Delivery; DE13; DEHMYWA; TENA Men Pants Plus Large, 4x10p; 0
3; 14; Sales Doc. change: delivery block; FR01; FRHANGB; Tork Matic Hand Towel Roll Disp. White; 0
1; 17; Order; FR01; PORFCUSER; Tork Xpress Multifold HT Univ 2p Zfold; 0
2; 9; Delivery; DE13; DEHMYWA; TENA Comfort Original Super 2x36p,INT; 0
5; 19; Shipping change: date ship. compl.; FR01; PORFCUSER; Tork Conv TR Prem ES 3p 170s; 0
2; 13; Order; DE27; PORFCUSER; Tork Mini Jumbo TR Prem 2p 170m; 0
3; 3; Shipping change: date ship. compl.; FR01; PORFCUSER; Tork Magnet Kit for Folded Wip/Clo Disp; 0
3; 10; Order; FR01; PORFCUSER; Tork Conv TR Prem ES 4p 153s; 0
4; 11; Shipping change: itinerary date; DE27; PORFCUSER; Tork Reflexe Wiping Paper M4; 2
4; 10; Delivery change: goods movement date; DE13; DEDHEFI; TENA Comfort Original Super 2x36p,INT; 0
4; 16; Delivery change: stat. goods mov. date; FR01; PORFCUSER; Tork Ind Heavy Cleaning Cloth Folded W4; 0
2; 14; Delivery change: goods movement date; DE27; PORFCUSER; Tork Soft Singlefold HT Adv 2p V fold; 0
3; 23; Shipping change: itinerary date; DE13; DEDFESC; TENA Men Pants Plus Large, 4x10p; 0
3; 12; Delivery change: goods movement date; FR01; PORFCUSER; Tork Xpress Multifold HT Univ 2p Zfold; 0
3; 9; Delivery; FR01; FRHANGB; Tork JO DispNap whi 2F 2P 200/40; 0
3; 10; Delivery change: goods movement date; DE13; DEDHEFI; TENA Comfort Original Super 2x36p,INT; 0
5; 19; Delivery change: country of origin; FR01; PORFCUSER; Tork Flushable Singlefold HT Adv 2p V; 0
5; 14; Delivery change: volume; FR01; PORFCUSER; Tork Reflexe Wiping Paper Plus M4; 0
5; 0; Shipment; FR01; ESOANCA; Tork Matic Hand Towel Roll Disp. White; 0
3; 3; Shipping change: date ship. compl.; FR01; PORFCUSER; Tork Matic Blue HTR Adv 2p 150m; 0
3; 9; Delivery change: stat. goods mov. date; FR01; PORFCUSER; Tork Conv TR Prem ES 4p 153s; 0
3; 10; Shipment; FR01; FRHSAHJ; Tork Reflexe Wiping Paper Plus M4; 0
5; 0; Invoice; DE27; HYB_BATCHMAN; Tork Mini Jumbo Toilet Roll Disp SS; 2
4; 7; Delivery change: stat. goods mov. date; DE13; DEDHEFI; TENA Comfort Original Super 2x36p,INT; 0
2; 10; Delivery; DE27; DEHTHSC; Tork Wiping Paper Cfeed M1  C&C; 0
1; 11; Order; FR01; PORFCUSER; Tork Xpress Soft Multifold HT Adv 2p Z; 0
4; 15; Delivery change: volume; FR01; PORFCUSER; Tork CocktNap C&C 2P 4F Black 300/10; 0
3; 10; Sales Doc. change: delivery block; FR01; FRHMEBR; Tork Ind Heavy Cleaning Cloth Folded W4; 0
5; 9; Sales Doc. change: delivery block; FR01; FRHANGB; Tork Spray Soap, Lux Univ, 800ml; 0
6; 3; Delivery change: stat. goods mov. date; FR01; PORFCUSER; Tork Ind. Heavy Wiping Paper Blue W1/W2; 0
2; 1; Order; DE13; PORFCUSER; TENA Comfort Original Super 2x36p,INT; 0
5; 19; Delivery change: stat. goods mov. date; FR01; PORFCUSER; Tork Conv TR Prem ES 3p 170s; 0
2; 11; *Customer Master Data Change; FR01; FRHMEBR; Tork Mini Jumbo TR Adv 2p 180m; 0
5; 2; Shipping change: itinerary date; FR01; PORFCUSER; Tork Soft Singlefold HT C&C Adv 2ply; 0
2; 9; Sales Doc. change: delivery block; FR01; FRHRAMA; Tork LunchNap 2P 4F White 200/10; 0
5; 2; Shipping change: name carrier; FR01; PORFCUSER; Tork LunchNap 2P 4F White 200/10; 0
3; 10; Shipment; DE13; DEXFRGA; TENA MEN Medium Level 2, 6x20p, Int; 2
3; 22; Shipping change: itinerary date; DE13; DEDFESC; TENA Lady Maxi Night 6x12p B2; 2
1; 12; Order; FR01; PORFCUSER; MIMOSA HHT COMPACT 75/4R 2-P White FSC; 0
5; 19; Delivery change: goods movement date; FR01; PORFCUSER; Tork Foam Soap Dispenser White; 0
3; 14; Shipment; FR01; FRHSAHJ; Tork Xpress Multifold HT Adv 2p Z; 0
1; 15; Delivery; DE13; DEHMYWA; TENA Slip Maxi Medium 3x24p INT; 0
4; 10; Order; DE27; PORFCUSER; Tork Xpress XSoft Multifold HT Prem 2p M; 2
4; 9; Sales Doc. change: delivery block; FR01; FRHHADI; SOLO Toipa 144/12-R 3-Ply Design PEFC; 2
5; 1; Invoice; FR01; HYB_BATCHMAN; TENA Slip Super Medium 3x28p INT/IT; 0
5; 10; Delivery change: volume; FR01; HYT_WMS_WP1; SYSTeME U HHT 7/2R=4  COMP. 2P Wht FSC; 0
2; 11; Delivery; FR01; FRHMOKH; Tork C-fold Hand Towel Adv 2p; 2
4; 15; Delivery change: billing date; FR01; FRHPABE28; OKAY Xxl HHT 15/2-R 2Ply White; 2
3; 1; Invoice; FR01; HYB_BATCHMAN; Tork Mini Jumbo TR Prem 2p 170m; 0
3; 17; Delivery change: billing date; FR01; PORFCUSER; Tork DinnerNap 2P 4F White 150/12; 0
7; 0; Shipment; FR01; ESOANCA; Tork Jumbo TR Prem 2p 360m; 0
4; 8; Order; FR01; FRHRAMA; Tork Xpress XSoft Multifold HT Prem 2p M; 0
1; 12; Shipping change: name carrier; FR01; PORFCUSER; Tork Conv TR Prem 2p 396s 1; 0
4; 10; Order; FR01; PORFCUSER; Tork Xpress Multifold Hand Towel Disp Wh; 0
2; 10; Delivery; DE13; DEHSTSZ; TENA Flex Super Medium 3x30p, INT; 0
5; 12; Shipping change: name carrier; FR01; PORFCUSER; Tork Ind. HeavyDuty Wiping Paper Blue W4; 0
1; 11; Sales Doc. change: delivery block; FR01; FRHMEBR; Tork Matic HTR Univ 150m; 0
4; 1; Invoice; DE13; HYB_BATCHMAN; TENA Pants Maxi Large, 4x10p, INT; 0
2; 14; Delivery; FR01; FRBISMA; LOTUS Cotton Buds 34/240 Bags; 2
3; 15; Order; DE27; HYB_BATCHMAN; Tork Xpress XSoft Multifold HT Prem 2p M; 2
2; 21; Delivery change: goods movement date; FR01; PORFCUSER; Tork Soft Singlefold HT Adv 2p V fold; 0
4; 8; Delivery; DE13; DEHSTSZ; TENA Pants Original Normal M, 4x18p, DE; 2
4; 10; Delivery change: goods movement date; DE13; DEDHEFI; TENA Bibs 37x68cm M/L, 6x150pcs; 0
3; 11; Sales Doc. change: net price; FR01; FRHRAMA; Tork C-fold Hand Towel Adv 2p; 2
1; 15; Shipping change: name carrier; FR01; PORFCUSER; Tork Basic Paper Cfeed M2 2 ply; 0
1; 14; Shipping change: name carrier; FR01; PORFCUSER; Tork Xpress Soft Multifold HT Prem 2p M; 0
1; 9; Sales Doc. change: stat.req.date; FR01; FRHJOGA; Tork Conv TR Prem ES 3p 170s; 0
1; 7; Delivery change: goods movement date; FR01; PORFCUSER; Tork Matic HTR Univ 150m; 0
6; 1; Invoice; FR01; HYB_BATCHMAN; Tork Alcohol Gel Hand Sanitizer,1000ml; 0
2; 18; Shipping change: name carrier; FR01; PORFCUSER; Tork Extra Absorbent Kitchen Roll; 0
2; 10; Shipping change: date ship. compl.; FR01; PORFCUSER; Tork SmartOne Twin Mini TR Disp White; 0
2; 19; Delivery change: goods movement date; FR01; PORFCUSER; Tork Mini Jumbo TR Adv 2p 180m; 0
2; 10; Delivery change: volume; FR01; PORFCUSER; 502081 Tork Coreless Midsize Adv 2p 900s; 0
2; 21; Delivery change: goods movement date; FR01; PORFCUSER; Tork Xpress Soft Multifold HT Prem 2p M; 0
4; 8; Delivery change: billing date; FR01; FRLAULI; LOTUS Menthol HA 30/15x9 4 ply FSC; 2
2; 10; Shipment; DE13; DEXKLHE; TENA Pants Normal Large 4x18p, INT; 0
3; 13; Delivery; FR01; FRBISMA; OKAY ADAPT HHT 16/3-R 2Ply White; 2
5; 6; Shipping change: name carrier; FR01; PORFCUSER; Tork Xpress Soft Multifold HT Prem 2p M; 0
1; 10; Delivery; DE27; DEHGOMA; Tork Soft Singlefold HT Adv 2p V fold; 0
3; 17; Order; FR01; FRHMOKH; Industrial roll neutral white; 0
2; 7; Delivery change: goods movement date; DE27; PORFCUSER; Tork XPN NapDisp, Walnut (N4); 0
4; 22; Shipping change: itinerary date; DE13; DEDFESC; TENA Bed Original 60x60, 4x40p INT/IT; 2
2; 1; Invoice; FR01; HYB_BATCHMAN; Tork Xpress Multifold HT Adv 2p Z; 0
2; 15; Shipment; DE27; PORFCUSER; Tork Xpress XSoft Multifold HT Prem 2p M; 2
5; 0; Delivery change: billing date; DE27; PORFCUSER; Tork Xpress XSoft Multifold HT Prem 2p M; 2
3; 6; Delivery change: country of origin; FR01; PORFCUSER; Tork Wiping Paper Plus Cfeed M1; 0
5; 0; Invoice; DE27; HYB_BATCHMAN; Tork CocktNap 2P 4F Dark Blue 200/12; 2
2; 14; Delivery; FR01; FRHJEBU; SYSTeME U BRT 8/12R 2P white FSC EU; 0
4; 1; Delivery change: stat. goods mov. date; DE27; PORFCUSER; Tork Reflexe Wiping Paper M4; 2
3; 12; Delivery change: volume; FR01; PORFCUSER; Tork LunchNap 29x29 2P 4F White 300/10; 0
1; 13; Order; DE13; PORFCUSER; TENA Comfort Original Super 2x36p,INT; 0
5; 17; Delivery change: goods movement date; FR01; PORFCUSER; TENA Slip Maxi Large 3x24p, INT; 2
2; 14; Shipping change: name carrier; FR01; PORFCUSER; Tork Conv TR Prem 3p 250s; 0
4; 11; Delivery change: goods movement date; FR01; PORFCUSER; Tork Soft Singlefold HT C&C Adv 2ply; 0
1; 18; Shipping change: name carrier; FR01; PORFCUSER; Tork Wiping Paper Plus Blue CombiR W1/2; 0
2; 10; Delivery change: goods movement date; FR01; PORFCUSER; TENA Flex Ultima Medium 3x20p INT/NEU; 2
3; 12; Shipment; DE13; DEXKLHE; TENA Comfort Original Super 2x36p,INT; 0
6; 3; Delivery change: country of origin; FR01; PORFCUSER; Tork Luxury Soft Foam Soap, 800ml; 0
3; 11; Order; FR01; PORFCUSER; MIMOSA TP126/12-R 2-P Wht PEFC EU Flower; 0
1; 15; Shipment; DE27; PORFCUSER; Tork Wiping Paper Plus Cfeed M2; 0
2; 7; Delivery change: stat. goods mov. date; DE27; PORFCUSER; Tork Facial Tissue Dispenser; 0
2; 13; Shipping change: name carrier; FR01; PORFCUSER; SOLO BRT 144/12-R 3-Ply Design PEFC; 0
6; 3; Invoice; FR01; HYB_BATCHMAN; Industrial Roll, Neutral; 0
5; 7; Shipping change: date ship. compl.; FR01; PORFCUSER; Tork LunchNap 29x39 2P 4F White 300/8; 0
5; 14; Delivery; FR01; FRHSECF; TENA Slip Plus Large 3x30p, INT/IT; 2
2; 14; Shipment; FR01; DEHEUKE; Tork Magnet Kit for Folded Wip/Clo Disp; 0
4; 0; Shipment; FR01; ESOANCA; Tork Conv TR Prem ES 4p 153s; 0
4; 14; Delivery change: stat. goods mov. date; FR01; PORFCUSER; Tork Reflexe Wiping Paper Plus M4; 0
2; 19; Shipment; DE27; PORFCUSER; Tork Reflexe Wiping Paper M4; 2
4; 4; Delivery change: stat. goods mov. date; DE27; PORFCUSER; Tork Wiping Paper Cfeed M1  C&C; 0
3; 12; Shipment; FR01; FRHSAHJ; Tork Ind Heavy Cleaning Cloth Folded W4; 0
1; 11; Shipment; DE27; PORFCUSER; Tork Soft Singlefold HT Adv 2p V fold; 0
3; 10; Shipment; DE13; DEXSTRE; TENA Men Pants Plus Large, 4x10p; 0
3; 12; Order; FR01; PORFCUSER; Tork Matic HTR Univ 150m; 0
2; 11; Delivery; FR01; FRBERHU; Tork Xpress Multifold HT Univ 2p Zfold; 0
2; 14; Order; FR01; FRHANGB; Tork JO DispNap whi 2F 2P 200/40; 0
2; 11; Shipment; DE13; DEXKLHE; TENA Comfort Original Super 2x36p,INT; 0
6; 0; Shipment; FR01; ESOANCA; Tork Conv TR Prem ES 3p 170s; 0
5; 16; Sales Doc. change: billing block; FR01; FRHSTLV; Tork Fold Toilet Paper Dispenser White; 0
1; 13; Delivery change: stat. goods mov. date; FR01; PORFCUSER; TENA Lady Discreet Mini 10x20p B3 FR; 2
2; 11; Delivery change: stat. goods mov. date; FR01; PORFCUSER; NANA Ultra Long ew 16x14pcs; 2
1; 9; Incoming payment; FR01; FRHALST; Tork PeakServe Continuous Hand Towel; 0
1; 12; Payment difference; FR01; FRHJERR; NANA Ultra Night Wing ew 6x20p Std,SRP; 2
3; 15; Delivery; FR01; FRHJEBU; NANA Pl Extra Long Multi 15x24p; 2
3; 10; Shipping change: itinerary date; DE13; DEDHEFI; TENA Comfort Plus, 2x46 pcs, Int.; 2
3; 13; Shipping change: name carrier; FR01; PORFCUSER; Tork Foam Soap Dispenser Black; 2
1; 13; Sales Doc. change: delivery block; FR01; FRHANGB; Tork Heavy-Duty Cleaning Cloth Folded W4; 0
3; 14; Shipment; FR01; DEHMACL; Tork Matic HTR Disp -Intuition sensor Wh; 0
1; 9; Sales Doc. change: delivery block; FR01; FRBISMA; NANA PL So Slim ew 6/3*32pcs; 2
2; 15; Delivery change: stat. goods mov. date; FR01; PORFCUSER; LOTUS Moltonel S.Tube BRT 6/6R 3P Wh R.O; 2
3; 16; Delivery change: billing date; FR01; FRBISMA; NANA Extra Prot Pl Large 10x24p; 2
1; 17; Sales Doc. change: billing block; FR01; FRHPABE28; NANA Ultra Normal wing ew 6x28pcs scent; 2
2; 11; Delivery; FR01; FRBERHU; Tork Heavy-Duty Cleaning Cloth Handy Box; 0
2; 16; Delivery; FR01; FRHCOIN; TENA Lady Extra 12x10p B3 FR+sticker; 2
4; 10; Incoming payment; FR01; FRHIBBE; TENA Lady Extra 12x10p B3 FR+sticker; 2
3; 9; Sales Doc. change: delivery block; FR01; FRHCAEO; LOTUS Baby Touch 4+ (mx+) 6x36p, FSC Pr; 2
2; 16; Delivery change: volume; FR01; PORFCUSER; TENA Lady Extra 12x10p B3 FR; 2
5; 10; Delivery; DE27; DEHGOMA; Tork Matic Blue HTR Adv 2p 150m; 2
1; 13; Delivery; FR01; FRBISMA; SYSTeME U ET3/4R=8 COMP 2P New Recet FSC; 2
3; 10; Incoming payment; FR01; FRHIBBE; Lights by TENA Liner EW 10x22p B3; 2
2; 10; Delivery change: billing date; FR01; FRLAULI; NANA Ultra Night wing ew 18x10pcs; 2
4; 13; Shipping change: itinerary date; FR01; PORFCUSER; Tork Toilet Seat Cleaner, 475 ml; 2
3; 10; Incoming payment; FR01; FRHJERR; SYSTEME U Toipa 45/32-R 2-P OS White FSC; 2
7; 10; Delivery change: stat. goods mov. date; FR01; PORFCUSER; DEMAKUP COTTON EXPERT OVAL 18/68; 2
4; 9; Shipping change: date ship. compl.; FR01; PORFCUSER; CARREFOUR Confort TP126/12R 2P Ocean FSC; 2
2; 15; Incoming payment; FR01; FRHJERR; LOTUS Collection BRT 16/6-R 2P Lilas/Whi; 2
5; 18; Delivery change: stat. goods mov. date; FR01; PORFCUSER; NANA Ultra Night Wing ew 6x20p Std,SRP; 2
5; 15; Sales Doc. change: stat.req.date; FR01; FRHCAEO; MIMOSA Toipa 186/6-R 3-Ply Blue PEFC; 0
5; 10; Shipping change: name carrier; FR01; PORFCUSER; LOTUS Velours TP 8/6-R 3P White; 2
4; 16; Delivery change: volume; FR01; PORFCUSER; LOTUS Confort BRT 48/24-R 2 Ply Pink; 2
2; 11; Incoming payment; FR01; FRHIBBE; OKAY Xxl HHT 15/2-R 2Ply Des.; 2
2; 11; Payment difference; FR01; FRHIBBE; OKAY Xxl HHT 3/4-R 2 ply Design Game; 2
2; 15; Payment difference; FR01; FRHJERR; OKAY Xxl HHT 3/4-R 2 ply Des; 0
2; 11; Payment difference; FR01; FRHIBBE; LOTUS Sensitive HA 30/15x9 4 Ply FSC; 2
3; 16; Delivery change: goods movement date; DE13; ITHMIMO; FLORALYS TP 80/20-R 3ply Int. Green PEFC; 2
5; 10; Delivery change: billing date; FR01; FRHSADP; OKAY HHT 15/32-R (24+8) 2Ply White; 2
5; 15; Delivery change: stat. goods mov. date; FR01; PORFCUSER; Tork SmartOne TR Adv 2p 1150s; 0
4; 9; *Customer Master Data Change; FR01; FRHELFO; LOTUS FA 24/90 3ply white FSC; 2
5; 11; Delivery change: billing date; FR01; FRBISMA; NANA Ultra Norm wing ew 18x14p Scent; 2
3; 10; Shipping change: name carrier; DE13; PORFCUSER; DM Babylove Maxi+ 2x38p SRU, FSC 11/17; 2
1; 14; Delivery change: billing date; FR01; FRHPABE28; LOTUS Collection BRT 72/24-R 2Ply OE; 2
3; 14; Delivery; FR01; FRHSECF; TENA Pants Normal Large 4x18 pcs Neutral; 2
5; 10; Sales Doc. change: delivery block; FR01; FRHMEBR; Tork Fold Toilet Paper Dispenser White; 0
1; 13; Delivery change: goods movement date; FR01; PORFCUSER; TENA Lady Discreet Mini 10x20p B3 FR; 2
2; 11; Delivery change: goods movement date; FR01; PORFCUSER; NANA Ultra Long ew 16x14pcs; 2
3; 9; Payment difference; FR01; FRHJERR; NANA Ultra Night Wing ew 6x20p Std,SRP; 2
5; 8; Order; FR01; PORFCUSER; NANA Pl Extra Long Multi 15x24p; 2
4; 16; *Customer Master Data Change; FR01; FRHCEBU; SYSTeME U ET3/4R=8 COMP 2P New Recet FSC; 2
3; 10; Delivery change: goods movement date; DE13; DEDHEFI; TENA Comfort Plus, 2x46 pcs, Int.; 2
3; 11; Shipping change: name carrier; FR01; PORFCUSER; Tork Foam Soap Dispenser Black; 2
2; 6; Delivery change: volume; FR01; PORFCUSER; DEMAKUP COTTON DUO ORIGINAL ROUND 28/80; 2
1; 13; Sales Doc. change: billing block; FR01; FRHANGB; Tork Matic HTR Disp -Intuition sensor Wh; 0
2; 15; Delivery change: goods movement date; FR01; PORFCUSER; LOTUS Moltonel S.Tube BRT 6/6R 3P Wh R.O; 2
4; 7; Delivery change: goods movement date; FR01; PORFCUSER; Tork Matic HTR Disp -Intuition sensor B; 0
1; 11; Sales Doc. change: delivery block; FR01; FRHPABE28; NANA Ultra Normal wing ew 6x28pcs scent; 2
1; 13; Sales Doc. change: delivery block; FR01; FRHANGB; Tork Heavy-Duty Cleaning Cloth Handy Box; 0
3; 10; Order; FR01; PORFCUSER; TENA Lady Extra 12x10p B3 FR+sticker; 2
1; 9; Sales Doc. change: delivery block; FR01; FRBISMA; TENA Lady Extra 12x10p B3 FR+sticker; 2
2; 14; Delivery; FR01; FRHCAEO; LOTUS Baby Touch 4+ (mx+) 6x36p, FSC Pr; 2
2; 16; Delivery change: volume; FR01; PORFCUSER; TENA Lady Extra 12x10p B3 FR; 2
5; 11; Shipping change: date ship. compl.; FR01; PORFCUSER; Lights by TENA Liner EW 10x22p B3; 2
5; 9; Sales Doc. change: delivery block; FR01; FRHALDU; NANA Ultra Night wing ew 18x10pcs; 2
4; 13; Delivery change: goods movement date; FR01; PORFCUSER; Tork Toilet Seat Cleaner, 475 ml; 2
1; 12; Payment difference; FR01; FRHJERR; DEMAKUP Douc.Cocoon PNM Wipes 6-75(3x25); 2
3; 9; Sales Doc. change: delivery block; FR01; FRHJEBU; SYSTEME U Toipa 45/32-R 2-P OS White FSC; 2
7; 10; Delivery change: goods movement date; FR01; PORFCUSER; DEMAKUP COTTON EXPERT OVAL 18/68; 2
4; 9; Delivery change: stat. goods mov. date; FR01; PORFCUSER; CARREFOUR Confort TP126/12R 2P Ocean FSC; 2
5; 15; Incoming payment; FR01; FRHIBBE; LOTUS Collection BRT 16/6-R 2P Lilas/Whi; 2
2; 6; Incoming payment; FR01; PORFCUSER2; LOTUS Conf BRT 12/96-R(72+24)2P Pink; 2
5; 16; Shipping change: name carrier; FR01; PORFCUSER; CARREFOUR Confort TP 9/12R 2p Vanill FSC; 2
5; 10; Order; FR01; PORFCUSER; MIMOSA Toipa 186/6-R 3-Ply Blue PEFC; 0
4; 10; Delivery change: billing date; FR01; FRHVEPA; LOTUS Velours TP 8/6-R 3P White; 2
2; 16; Shipment; FR01; FRHPAAK; LOTUS Confort BRT 48/24-R 2 Ply Pink; 2
4; 13; Shipping change: name carrier; FR01; PORFCUSER; OKAY Xxl HHT 15/2-R 2Ply Des.; 2
5; 0; Invoice; FR01; HYB_BATCHMAN; OKAY Xxl HHT 3/4-R 2 ply Design Game; 2
5; 0; Invoice; FR01; HYB_BATCHMAN; LOTUS Sensitive HA 30/15x9 4 Ply FSC; 2
3; 16; Delivery change: billing date; DE13; ITHMIMO; FLORALYS TP 80/20-R 3ply Int. Green PEFC; 2
5; 14; Sales Doc. change: delivery block; FR01; FRBISMA; OKAY HHT 15/32-R (24+8) 2Ply White; 2
5; 15; Delivery change: billing date; FR01; PORFCUSER; Tork SmartOne TR Adv 2p 1150s; 0
4; 9; *Customer Master Data Change; FR01; FRHELFO; OKAY Xxl HHT 15/2-R 2Ply White; 2
4; 9; *Customer Master Data Change; FR01; FRHELFO; LOTUS Confort BRT 8/12-R 2P Pink/White; 2
3; 9; Delivery; DE13; DEHDLBA; DM Babylove Maxi+ 2x38p SRU, FSC 11/17; 2
5; 16; Sales Doc. change: delivery block; FR01; FRHPABE28; LOTUS Collection BRT 72/24-R 2Ply OE; 2
2; 16; Shipment; FR01; DEHMACL; Tork Fold Toilet Paper Dispenser White; 0
3; 0; Invoice; FR01; HYB_BATCHMAN; NANA Ultra Long ew 16x14pcs; 2
3; 10; Sales Doc. change: delivery block; FR01; FRHFAAH; Tork Matic HTR Disp -Intuition sensor SS; 2
2; 10; Incoming payment; FR01; FRHELDO; NANA Ultra Night Wing ew 6x20p Std,SRP; 2
1; 13; Order; DE13; DEDMIER; TENA Wash Glove with PE 6x175pcs; 2
3; 15; Delivery change: country of origin; FR01; PORFCUSER; Tork Foam Soap Dispenser Black; 2
3; 14; Shipment; FR01; DEHMACL; Tork Heavy-Duty Cleaning Cloth Folded W4; 0
4; 15; Shipping change: name carrier; FR01; PORFCUSER; Tork Matic HTR Disp -Intuition sensor Wh; 0
1; 16; Delivery; FR01; FRHJEBU; LOTUS BABY TOUCH 4 (S1) 4x38 pcs, FSC 18; 2
3; 14; Sales Doc. change: delivery block; FR01; FRHPABE28; LOTUS Collection BRT 16/6-R 2P Lilas/Whi; 2
3; 19; Sales Doc. change: delivery block; FR01; HYB_BATCHMAN; NANA PL So Slim ew 6/3*32pcs; 2
2; 19; Sales Doc. change: delivery block; FR01; HYB_BATCHMAN; LOTUS Moltonel S.Tube BRT 6/6R 3P Wh R.O; 2
4; 8; Delivery change: billing date; FR01; FRLAULI; NANA Extra Prot Pl Large 10x24p; 2
2; 8; Delivery change: billing date; FR01; FRHPABE28; NANA Ultra Normal wing ew 6x28pcs scent; 2
